License ID,Brand Name,Product Type
"13182273","LAS ROCAS","Wine",
"13182273","LAZTANA","Wine",
"13182273","LE GRAND NOIR","Wine",
"13182273","LE PETIT CONNETABLE","Wine",
"13182273","LEFTIE","Wine",
"13182273","LES ALLIES","Wine",
"13182273","LES FLORETS","Wine",
"13182273","LES HOSPICES","Wine",
"13182273","LES PRES VERTS","Wine",
"13182273","LES VIGNES DU SUD","Wine",
"13182273","LIBERATED","Wine",
"13182273","LIBERTY CREEK","Wine",
"13182273","LIEBE","Wine",
"13182273","LIGNUM","Wine",
"13182273","LION AND THE LILY","Wine",
"13182273","LIQS COCKTAIL CO","Wine",
"13182273","LIQUID SIN","Wine",
"13182273","LIVINGSTON CELLARS","Wine",
"13182273","LOCATIONS","Wine",
"13182273","LODI ESTATES","Wine",
"13182273","LOMAS DEL VALLE","Wine",
"13182273","LOOKING GLASS","Wine",
"13182273","LOUD & CLEAR","Wine",
"13182273","LOUIS DELAVIGNE","Wine",
"13182273","LOUIS JADOT","Wine",
"13182273","LOUIS M MARTINI","Wine",
"13182273","LOVEWELL WINE COMPANY","Wine",
"13182273","LUCCIO","Wine",
"13182273","LUCKY ONE","Low Alcohol Beverage",
"13182273","LUNA","Wine",
"13182273","LUNA DI LUNA","Wine",
"13182273","LUNETTA","Wine",
"13182273","LUSTRE","Wine",
"13182273","MACMURRAY ESTATE VINEYARDS","Wine",
"13182273","MACMURRAY RANCH","Wine",
"13182273","MADAI","Wine",
"13182273","MADIA","Wine",
"13182273","MADRIA SANGRIA","Wine",
"13182273","MAGGIO","Wine",
"13182273","MAGGIO ESTATES","Wine",
"13182273","MAGIC HOUR","Wine",
"13182273","MAISON NO9","Wine",
"13182273","MAISON RICHE","Wine",
"13182273","MANYANA","Wine",
"13182273","MARCELO PELLERITI","Wine",
"13182273","MARCHESE ANTINORI","Wine",
"13182273","MARION FIELD CELLARS","Wine",
"13182273","MARIONETTE","Wine",
"13182273","MARKS & SPENCER","Wine",
"13182273","MARQUES DE GRINON","Wine",
"13182273","MARQUES DE LARA","Wine",
"13182273","MARQUES DEL ATRIO","Wine",
"13182273","MARQUES GRINON","Wine",
"13182273","MARQUIS DE LA TOUR","Wine",
"13182273","MARTIN CODAX","Wine",
"13182273","MARTINI & ROSSI","Wine",
"13182273","MARTIS","Wine",
"13182273","MAS DAHOA","Wine",
"13182273","MAS DE BERCEO","Wine",
"13182273","MAS DE SAINTE CROIX","Wine",
"13182273","MASO CANALI","Wine",
"13182273","MASSERIA SETTEARCHI","Wine",
"13182273","MASSERIA SUPRENO","Wine",
"13182273","MATTHEW FOX","Wine",
"13182273","MAXX16","Wine",
"13182273","MAYFLY","Wine",
"13182273","MAYNARD'S","Wine",
"13182273","MAZARINI","Wine",
"13182273","MD 20/20","Wine",
"13182273","MENDO BY BONTERRA","Wine",
"13182273","MENDOZA VINEYARDS","Wine",
"13182273","MIA DOLCEA","Wine",
"13182273","MIONETTO","Wine",
"13182273","MIRASSOU","Wine",
"13182273","MODUS OPERANDI CELLARS","Wine",
"13182273","MOILLARD","Wine",
"13182273","MOISELLE","Wine",
"13182273","MONRE","Wine",
"13182273","MONTEGUELFO","Wine",
"13182273","MORET BREALYNN","Wine",
"13182273","MOSS ROXX","Wine",
"13182273","MOUNT PEAK WINERY","Wine",
"13182273","MWC","Wine",
"13182273","NAPA RIDGE","Wine",
"13182273","NARRACION","Wine",
"13182273","NEDERBURG","Wine",
"13182273","NEVER WINES","Wine",
"13182273","NICOLAS POTEL","Wine",
"13182273","NOBILO","Wine",
"13182273","NOILLY PRAT","Wine",
"13182273","NOLITA","Wine",
"13182273","NORTH VALLEY","Wine",
"13182273","O'MARA'S","Wine",
"13182273","O'REILLYS","Wine",
"13182273","OAK LEAF VINEYARDS","Wine",
"13182273","OBLIVION","Wine",
"13182273","OKO","Wine",
"13182273","OLD 97 WINERY","Wine",
"13182273","OLD SOUL","Wine",
"13182273","OMNE","Wine",
"13182273","ONCE UPON A VINE","Wine",
"13182273","ONDA","Low Alcohol Beverage",
"13182273","ONE TWO PUNCH","Wine",
"13182273","OO LAH COCKTAILS","Low Alcohol Beverage",
"13182273","OPOLO","Wine",
"13182273","ORIGIN - FOREIGN","Wine",
"13182273","ORIN SWIFT CELLARS","Wine",
"13182273","ORLEANS HILL","Wine",
"13182273","OROGENY","Wine",
"13182273","ORSON","Wine",
"13182273","OUR DAILY RED","Wine",
"13182273","OUR DAILY WINES","Wine",
"13182273","OUT EAST","Wine",
"13182273","OVERSTONE","Wine",
"13182273","OZEKI","Wine",
"13182273","OZV","Wine",
"13182273","PACIFIC BAY","Wine",
"13182273","PACIFIC FLYWAY","Wine",
"13182273","PACIFIC FRUIT VINEYARDS","Wine",
"13182273","PAHLMEYER","Wine",
"13182273","PAMPA","Wine",
"13182273","PANIZA","Wine",
"13182273","PANZA","Wine",
"13182273","PAS TOUCHE","Wine",
"13182273","PAUL MASSON","Wine",
"13182273","PAXIS","Wine",
"13182273","PEJU","Wine",
"13182273","PENDULUM","Wine",
"13182273","PERIPHERY","Wine",
"13182273","PERLAGE","Wine",
"13182273","PETER MERTES","Wine",
"13182273","PETER VELLA","Wine",
"13182273","PETIT CHOCOLAT","Wine",
"13182273","PIATTELLI VINEYARDS","Wine",
"13182273","PICCINI","Wine",
"13182273","PIEROPAN","Wine",
"13182273","PIN POINT","Wine",
"13182273","PIPER HEIDSIECK","Wine",
"13182273","PIPER SONOMA","Wine",
"13182273","POGGIO DEL CONCONE","Wine",
"13182273","PORTA VITA","Wine",
"13182273","PRECISION","Wine",
"13182273","PRIMARIUS","Wine",
"13182273","PRIMI FRUTTI","Wine",
"13182273","PRIMO MONTE","Wine",
"13182273","PRINCIPATO","Wine",
"13182273","PROPHECY","Wine",
"13182273","PROVENANCE VINEYARDS","Wine",
"13182273","PROVERB","Wine",
"13182273","PRUNOTTO","Wine",
"13182273","PSYCHE","Wine",
"13182273","PUY SERVAIN","Wine",
"13182273","Poggio Al Tesoro","Wine",
"13182273","Q","Wine",
"13182273","QUAIL CREEK","Wine",
"13182273","QUANTA","Wine",
"13182273","QUIXOTE","Wine",
"13182273","RANCHO ALTO","Wine",
"13182273","RANCHO ZABACO","Wine",
"13182273","RARISSIMO","Wine",
"13182273","RATTI","Wine",
"13182273","RATTLE ROCK","Wine",
"13182273","RAW BAR","Wine",
"13182273","RED DROP WINES","Wine",
"13182273","RED KNOT","Wine",
"13182273","RED ROCK","Wine",
"13182273","REDWOOD CREEK","Wine",
"13182273","REFLECTION RIDGE","Wine",
"13182273","RELAY","Wine",
"13182273","REMY FERBRAS","Wine",
"13182273","REMY PANNIER","Wine",
"13182273","RENATO RATTI","Wine",
"13182273","RESERVA DO MONTE","Wine",
"13182273","RESTING BRUNCH FACE","Wine",
"13182273","RICCO","Wine",
"13182273","RINNA WINES","Wine",
"13182273","RIPORTA","Wine",
"13182273","RISATA","Wine",
"13182273","RIVALLANA","Wine",
"13182273","RIVER SAIL","Wine",
"13182273","ROBERT MONDAVI","Wine",
"13182273","ROBERT TALBOTT","Wine",
"13182273","ROCK & ROOTS","Wine",
"13182273","RODNEY STRONG","Wine",
"13182273","ROLLING MIST","Wine",
"13182273","ROMANO'S","Wine",
"13182273","ROMBAUER VINEYARDS","Wine",
"13182273","RONCO DI SASSI","Wine",
"13182273","ROSE BAE","Wine",
"13182273","ROSE D'MADELEINE","Wine",
"13182273","ROSEHAVEN","Wine",
"13182273","ROSENBLUM CELLARS","Wine",
"13182273","ROWEN","Wine",
"13182273","RUGGERI","Wine",
"13182273","RUSACK","Wine",
"13182273","S A PRUM","Wine",
"13182273","SABE","Wine",
"13182273","SAGELANDS VINEYARD","Wine",
"13182273","SAINT CLAIR FAMILY ESTATE","Wine",
"13182273","SALMON CREEK","Wine",
"13182273","SALVATORE PRINCIPE","Wine",
"13182273","SAMUEL LINDSAY WINES","Wine",
"13182273","SANCTUARY ESTATES","Wine",
"13182273","SANDBAR","Wine",
"13182273","SANTA CRISTINA","Wine",
"13182273","SANTA ROSA","Wine",
"13182273","SANTILARIO","Wine",
"13182273","SARACCO","Wine",
"13182273","SAVORY & JAMES","Wine",
"13182273","SCARLET PATH","Wine",
"13182273","SEA CAVE","Wine",
"13182273","SEA SALT","Wine",
"13182273","SEASIDE CELLARS","Wine",
"13182273","SEE SAW","Wine",
"13182273","SELK","Wine",
"13182273","SHE'S ALWAYS ROSE","Wine",
"13182273","SHEFFIELD CELLARS","Wine",
"13182273","SHINGLEBACK","Wine",
"13182273","SHOFER AM","Wine",
"13182273","SIGLO","Wine",
"13182273","SIGN OF THE TIMES","Wine",
"13182273","SILENI ESTATES","Wine",
"13182273","SIMON FRERES","Wine",
"13182273","SIMPLE TRUTH ORGANIC","Wine",
"13182273","SIP SIP HOORAY","Wine",
"13182273","SLANDER","Wine",
"13182273","SMITH & ELLIOTT","Wine",
"13182273","SNAP DRAGON","Wine",
"13182273","SOL LATINO","Wine",
"13182273","SOLINDA","Wine",
"13182273","SONGBIRD","Wine",
"13182273","SONOMA VINEYARDS","Wine",
"13182273","SPHERE","Wine",
"13182273","SPRING CREEK","Wine",
"13182273","SPRING MOUNTAIN VINEYARD","Wine",
"13182273","SPRITZ SOCIETY","Wine",
"13182273","ST HUGO","Wine",
"13182273","ST LUKES ESTATES","Wine",
"13182273","STARBOROUGH","Wine",
"13182273","STARLING CASTLE","Wine",
"13182273","STATE & RUSH","Wine",
"13182273","STE CHAPELLE","Wine",
"13182273","STEILLAGE","Wine",
"13182273","STEL+MAR","Wine",
"13182273","STELLINA DI NOTTE","Wine",
"13182273","STERLING VINEYARDS","Wine",
"13182273","STERLING VINTNER'S COLLECTION","Wine",
"13182273","STONEGATE","Wine",
"13182273","STORMCHASER","Wine",
"13182273","STORYPOINT","Wine",
"13182273","STORYTELLER","Wine",
"13182273","STRACCALI","Wine",
"13182273","SUMMIT","Wine",
"13182273","SUNNYD","Low Alcohol Beverage",
"13182273","SUNRISE","Wine",
"13182273","SUNSEEKER","Wine",
"13182273","SUNSHINE BAY","Wine",
"13182273","T N T","Wine",
"13182273","TAILSLIDE","Wine",
"13182273","TAPI","Wine",
"13182273","TARALYN","Wine",
"13182273","TAUREAU","Wine",
"13182273","TAYLOR","Wine",
"13182273","TENUTA CA'BOLANI","Wine",
"13182273","TENUTA POLVARO","Wine",
"13182273","TERRA ANDINA","Wine",
"13182273","TERRAZZE DELLA LUNA","Wine",
"13182273","THE CHOCOLATE CELLAR","Wine",
"13182273","THE CONQUEROR","Wine",
"13182273","THE EXQUISITE COLLECTION","Wine",
"13182273","THE GLOBAL RANGE","Wine",
"13182273","THE GOOD LOT","Wine",
"13182273","THE GREAT AMERICAN WINE COMPANY","Wine",
"13182273","THE GUIDE","Wine",
"13182273","THE HEADLINER","Wine",
"13182273","THE HIDDEN SEA","Wine",
"13182273","THE LANGUAGE OF YES","Wine",
"13182273","THE NAKED GRAPE","Wine",
"13182273","THE PALM BY WHISPERING ANGEL","Wine",
"13182273","THE PLEDGE","Wine",
"13182273","THE SCOUNDREL","Wine",
"13182273","TIENEN DUENDE","Wine",
"13182273","TISDALE","Wine",
"13182273","TOMASELLO WINERY","Wine",
"13182273","TONEL","Wine",
"13182273","TOOTERS","Wine",
"13182273","TOPSAIL","Wine",
"13182273","TORNATORE","Wine",
"13182273","TORO LOCO","Wine",
"13182273","TORRAE DEL SALE","Wine",
