License ID,Trade Name,Address,City,State,Zip Code,Report Type
"49705","Racetrac","2716 W Main St","Waynesboro","VA","22980-1618","Wine Retailer",
"10828","Racetrac # 264","4201 W Mercury Blvd","Hampton","VA","23666-3725","Wine Retailer",
"7457","Racetrac # 645","341 Oyster Point Rd","Newport News","VA","23602-6902","Wine Retailer",
"10967","Racetrac # 653","1503 N  Armistead Ave","Hampton","VA","23666-4303","Wine Retailer",
"31498","Racetrac 253","364 Warrenton Rd","Fredericksburg","VA","22405-1333","Wine Retailer",
"33293","Racetrac 280","2303 Plank Rd","Fredericksburg","VA","22401-4901","Wine Retailer",
"33294","Racetrac 288","1900 W Hundred Rd","Chester","VA","23836-2401","Wine Retailer",
"34871","Racetrac 311","7402 Sudley Rd","Manassas","VA","20109-2637","Wine Retailer",
"34873","Racetrac 312","14106 Lee Hwy  P O Box 258","Gainesville","VA","22065","Wine Retailer",
"37976","Racetrac 329","5600 Jefferson Davis Hwy","Richmond","VA","23234-2244","Wine Retailer",
"45402","Racetrac 355","5416 Jefferson Davis Hwy","Fredericksburg","VA","22407","Wine Retailer",
"71349","Racetrac Gasoline Station   463","1101 E Atlantic St","South Hill","VA","23970","Wine Retailer",
"71469","Racetrac Gasoline Station  457","1215 Portsmouth Blvd","Suffolk","VA","23434-2262","Wine Retailer",
"71476","Racetrac Gasoline Station  458","6333 Midlothian Tpke","Richmond","VA","23225-5707","Wine Retailer",
"70246","Racetrac Gasoline Station  471","Rt 360","Tappahannock","VA","22560","Wine Retailer",
"74698","Racetrac Gasoline Station  537","5551 Virginia Beach Blvd","Virginia Beach","VA","23462-5628","Wine Retailer",
"77213","Racetrac Gasoline Station # 617","3962 George Washington Mem Hwy","Yorktown","VA","23692-2723","Wine Retailer",
"58191","Racetrac Gasoline Station 446","13028 Carrollton Blvd","Carrollton","VA","23314-3205","Wine Retailer",
"52781","Racetrac Service Station  420","2058 County Dr","Petersburg","VA","23803-4706","Wine Retailer",
"52391","Racetrac Service Station 422","15684 Warwick Blvd","Newport News","VA","23608-2117","Wine Retailer",
"51564","Racetrac Station 408","2370 Roanoke St","Christiansburg","VA","24073-2516","Wine Retailer",
"58562","Racetrack Concessions LLC","11 Dale Lemonds Dr","Hampton","VA","23666-1595","Wine Retailer",
"52299","Racetrack Deli & Pizza","201 E Laburnum Ave","Richmond","VA","23222","Wine Retailer",
"41065","Raceway","13641 US Highway 29","Chatham","VA","24531","Wine Retailer",
"10300","Raceway","13641 U S Hwy 29","Chatham","VA","24531","Wine Retailer",
"40287","Raceway","1900 W Hundred Rd","Chester","VA","23836-2401","Wine Retailer",
"64794","Raceway","2370 Roanoke St","Christianburg","VA","24073-2516","Wine Retailer",
"28028","Raceway","2370 Roanoke St","Christiansburg","VA","24073","Wine Retailer",
"28117","Raceway","2370 Roanoke St","Christiansburg","VA","24073","Wine Retailer",
"12606","Raceway","2303 Plank Rd","Fredericksburg","VA","22401-4901","Wine Retailer",
"13568","Raceway","364 Warrenton Rd","Fredericksburg","VA","22405-1333","Wine Retailer",
"39229","Raceway","14106 Lee Hwy","Gainesville","VA","20155-1636","Wine Retailer",
"61424","Raceway","341 Oyster Point Rd","Newport News","VA","23602","Wine Retailer",
"53532","Raceway","341 Oyster Point Rd","Newport News","VA","23602","Wine Retailer",
"41218","Raceway","15684 Warwick Blvd","Newport News","VA","23608","Wine Retailer",
"39195","Raceway","2058 County Dr","Petersburg","VA","23803-4706","Wine Retailer",
"54056","Raceway","6333 Midlothian Tpke","Richmond","VA","23225","Wine Retailer",
"53404","Raceway","6333 Midlothian Tpke","Richmond","VA","23225-5707","Wine Retailer",
"51524","Raceway","330 Wildwood Rd","Salem","VA","24153-2320","Wine Retailer",
"64785","Raceway","1101 E Atlantic St","South Hill","VA","23970","Wine Retailer",
"50206","Raceway","1101 E Atlantic St","South Hill","VA","23970","Wine Retailer",
"29851","Raceway","1486 Tappahannock Blvd","Tappahannock","VA","22560","Wine Retailer",
"77415","Raceway","Us Rt 15 & 250","Troy","VA","22974","Wine Retailer",
"71978","Raceway","Po Box 965 Hwy 15 & 250","Troy","VA","22974","Wine Retailer",
"43870","Raceway","5549 Virginia Beach Blvd","Virginia Beach","VA","23462","Wine Retailer",
"75419","Raceway","2716 W Main St","Waynesboro","VA","22980-1618","Wine Retailer",
"39641","Raceway # 6795","1101 E Atlantic St","South Hill","VA","23970","Wine Retailer",
"81085","Raceway #6798","341 Oyster Point Rd","Newport News","VA","23602","Wine Retailer",
"39238","Raceway #6799","1503 N Armistead","Hampton","VA","23666-3725","Wine Retailer",
"39679","Raceway #920","2370 Roanoke St","Christiansburg","VA","24073","Wine Retailer",
"18955","Raceway #929","1021 Orange Ave NE","Roanoke","VA","24012","Wine Retailer",
"39423","Raceway 101","5600 Jefferson Davis Hwy","Richmond","VA","23234-2244","Wine Retailer",
"38862","Raceway 6090","5416 Jefferson Davis Hwy","Fredericksburg","VA","22407","Wine Retailer",
"50647","Raceway 6701","14106 Lee Hwy","Gainesville","VA","20155-1636","Wine Retailer",
"45624","Raceway 6797","3962 George Washington Memorial Hwy","Yorktown","VA","23692","Wine Retailer",
"42475","Raceway 6798","341 Oyster Point Rd","Newport News","VA","23602","Wine Retailer",
"42850","Raceway 6799","1503 N Armistead Ave","Hampton","VA","23666","Wine Retailer",
"79392","Raceway 6799","1503 N Armistead Ave","Hampton","VA","23666-4303","Wine Retailer",
"54314","Raceway 6799","1503 N Armistead Ave","Hampton","VA","23666","Wine Retailer",
"37692","Raceway 920","2370 Roanoke St","Christiansburg","VA","24073","Wine Retailer",
"35189","Raceway 920","2370 Roanoke St","Christiansburg","VA","24073","Wine Retailer",
"27148","Raceway 920","2370 Roanoke St","Christiansburg","VA","24073","Wine Retailer",
"56710","Raceway 920","2370 Roanoke St","Christiansburg","VA","24073","Wine Retailer",
"42359","Raceway 920 T/A Meo & Elgendy","2370 Roanoke St","Christiansburg","VA","24073","Wine Retailer",
"35541","Raceway 929","1021 Orange Ave NE","Roanoke","VA","24012","Wine Retailer",
"13256","Raceway 958","6825 Hull Street Rd","Richmond","VA","23224-2533","Wine Retailer",
"67900","Raceway 958","6825 Hull Street Rd","Richmond","VA","23224-2533","Wine Retailer",
"58201","Raceway 981","1486 Tappahannock Blvd","Tappahannock","VA","22560","Wine Retailer",
"16964","Raceway 981","1486 Tappahannock Blvd","Tappahannock","VA","22560","Wine Retailer",
"32935","Raceway Express","898 Azalea Ave","Richmond","VA","23227","Wine Retailer",
"69594","Raceway Express","898 Azalea Ave","Richmond","VA","23227","Wine Retailer",
"39285","Raceway Food Mart","13028 Carrollton Blvd","Carrollton","VA","23314-3205","Wine Retailer",
"78158","Raceway Food Services Inc","602 E Laburnum Ave","Richmond","VA","23222-2207","Wine Retailer",
"39163","Raceway Gas Station","341 Oyster Point Rd","Newport News","VA","23602","Wine Retailer",
"78064","Raceway Gas Station & Conv Store","US Rt 15 & Rt 250","Troy","VA","22974","Wine Retailer",
"59137","Raceway Mint Spring","RR 2 Box 413","Staunton","VA","24401-9433","Wine Retailer",
"1705","Raceway No. 928","2716 West Main St","Waynesboro","VA","22980","Wine Retailer",
"50603","Raceway Petroleum","341 Oyster Point Rd","Newport News","VA","23602","Wine Retailer",
"52139","Raceway Store # 1699","1503 N Armistead Ave","Hampton","VA","23666","Wine Retailer",
"52304","Raceway Store # 6798","341 Oyster Point Rd","Newport News","VA","23602","Wine Retailer",
"79057","Raceway Too","3062 Meadowbridge Rd","Richmond","VA","23222","Wine Retailer",
"44298","Raceway Unit # 928","2716 W Main St","Waynesboro","VA","22980-1618","Wine Retailer",
"44126","Raceway/ Grand Trak","5549 Virginia Beach Blvd","Virginia Beach","VA","23462","Wine Retailer",
"74514","Raceways Gas Station Conven Store","Routes 15 & 250 P O Box 965","Troy","VA","22974","Wine Retailer",
"54931","Racezone","1339 Hardy Rd","Vinton","VA","24179","Wine Retailer",
"50455","Rachels Inn","9522 Forest Rd","Goode","VA","24556","Wine Retailer",
"39240","Racine","304 N Robinson St","Richmond","VA","23220-4021","Wine Retailer",
"38130","Racing Country Cafe Inc","631 West Main Street","Danville","VA","24541-4201","Wine Retailer",
"34409","Racing Country Cafe Inc","3190 South Boston Highway","Ringgold","VA","24586-2514","Wine Retailer",
"38953","Rack & Sack  171","2012 Victory Blvd","Portsmouth","VA","23702-2642","Wine Retailer",
"53175","Rack & Sack  187","1832 Kempsville Rd Ste 201","Virginia Beach","VA","23464","Wine Retailer",
"20210","Rack & Sack  280","4018 W Mercury Blvd","Hampton","VA","23666-3733","Wine Retailer",
"41789","Rack & Sack  320","15611 Warwick Blvd","Newport News","VA","23602","Wine Retailer",
"74544","Rack & Sack  341","1900 Valley View Blvd Nw","Roanoke","VA","24012-2024","Wine Retailer",
"30550","Rack & Sack  45","7530 Tidewater Dr","Norfolk","VA","23505","Wine Retailer",
"6657","Rack & Sack # 3008","10400 Midlothian Tpke","Richmond","VA","23235-4408","Wine Retailer",
"6658","Rack & Sack # 3009","9110 West Broad St","Richmond","VA","23294","Wine Retailer",
"6659","Rack & Sack # 3010","7047 Mechanicsville Tpke","Mechanicsville","VA","23111","Wine Retailer",
"78192","Rack & Sack 171","2012 Victory Blvd","Portsmouth","VA","23702-2642","Wine Retailer",
"78211","Rack & Sack 280","4018 W Mercury Blvd","Hampton","VA","23666-3733","Wine Retailer",
"78213","Rack & Sack 320","15611  Warwick Blvd","Newport News","VA","23685","Wine Retailer",
"78217","Rack & Sack 349","10400 Midlothian Tpke","Richmond","VA","23235-4408","Wine Retailer",
"78218","Rack & Sack 351","851 Statler Blvd","Staunton","VA","24401-4886","Wine Retailer",
"59381","Rack & Sack 351","851 Statler Blvd","Staunton","VA","24401-4886","Wine Retailer",
"41256","Rack & Sack 365","9110 W Broad St","Richmond","VA","23294-5805","Wine Retailer",
"78219","Rack & Sack 365","9110 W Broad St","Richmond","VA","23294-5805","Wine Retailer",
"78220","Rack & Sack 382","382 Skyline Plaza","Harrisonburg","VA","22801","Wine Retailer",
"78190","Rack & Sack 45","7530 Tidewater Dr","Norfolk","VA","23505-3765","Wine Retailer",
"58459","Rack & Sack 467","1200 N Military Hwy","Norfolk","VA","23502-2227","Wine Retailer",
"78228","Rack & Sack 827","7047 Mechanicsville Tpke","Mechanicsville","VA","23111","Wine Retailer",
"51650","Rack And Sack  338","4001 Virginia Beach Blvd","Virginia Beach","VA","23452","Wine Retailer",
"48845","Rack And Sack  349","10400 Midlothian Tpke","Richmond","VA","23235-4408","Wine Retailer",
"55824","Rack And Sack 382","382 Skyline Village Plaza","Harrisonburg","VA","22801","Wine Retailer",
"27257","Rack N Q","3060 King William Ave","West Point","VA","23181","Wine Retailer",
"39668","Rack N Roll","2138 S Crater Rd","Petersburg","VA","23805-2702","Wine Retailer",
"59722","Rack N Roll Billiard Club","8488a Centreville Rd","Manassas Park","VA","20111-2363","Wine Retailer",
"45803","Rack N Roll Billiard Club","8488 Centreville Rd Ste A","Manassas Park","VA","20111-2363","Wine Retailer",
"60072","Rack O Ribs Restaurant & Lounge","940 Bragg Rd","Fredericksburg","VA","22407-6975","Wine Retailer",
"38394","Rackem Smackem Ribs","385 Lee Hwy","Verona","VA","24482","Wine Retailer",
"71751","Rackets Restaurant","1703 Raintree Dr","Richmond","VA","23233","Wine Retailer",
"75112","Racks","4485 Timberline Road P O Box 517","Ferrum","VA","24088-0517","Wine Retailer",
"72656","Racks","Timberline Dr  P O Box 429","Ferrum","VA","24088","Wine Retailer",
"77889","Radford City Florist","1120 E Main St","Radford","VA","24141-1788","Wine Retailer",
"27599","Radford Market","1001 E Main St","Radford","VA","24141","Wine Retailer",
"25727","Radford Market","1001 E Main St","Radford","VA","24141","Wine Retailer",
"79243","Radford Sushi Village Inc","1017 E Main St","Radford","VA","24141","Wine Retailer",
"48898","Radford Travel Center","2395 Tyler Rd","Christiansburg","VA","24073","Wine Retailer",
"54824","Radford University Dining Services","Dalton Hall Fairfax St Po Box 6896","Radford","VA","24142","Wine Retailer",
"57722","Radford University Faculty Club","Heth Hall Radford Univ","Radford","VA","24142","Wine Retailer",
"66472","Radford University Faculty Club","Muse Hall Tyler Ave","Radford","VA","24142","Wine Retailer",
"41704","Radhuni","2009 Plank Rd","Fredericksburg","VA","22401-5103","Wine Retailer",
"49458","Radhuni Indian Cuisine","2009 Plank Rd","Fredericksburg","VA","22401-5103","Wine Retailer",
"39149","Radiant Snack Shoppe","Hwy 33e  Rfd 1  Box 395","Penn Laird","VA","22846","Wine Retailer",
"75406","Radio Free Italy","5 Cameron Street","Alexandria","VA","22314","Wine Retailer",
"55180","Radio Free Italy","5 Cameron Street","Alexandria","VA","22314","Wine Retailer",
"34691","Radishes & Roses Cafe","14115 Lovers Ln Ste 10","Culpeper","VA","22701-4172","Wine Retailer",
"76312","Radisson Fort Magruder Hotel & Conference Ctr","6945 Pocahontas Tr Rt 60 E Po Box Ke","Williamsburg","VA","23185-3652","Wine Retailer",
"75894","Radisson Fort Magruder Hotel & Conference Ctr","6945 Pocahontas Tr Rt 60 E Po Box Ke","Williamsburg","VA","23185-3652","Wine Retailer",
"78345","Radisson Hotel","901 N Fairfax St","Alexandria","VA","22314-1501","Wine Retailer",
"45576","Radisson Hotel Hampton","700 Settlers Landing Rd","Hampton","VA","23669-4035","Wine Retailer",
"56742","Radisson Hotel Hampton","700 Settlers Landing Rd","Hampton","VA","23669-4035","Wine Retailer",
"28365","Radisson Hotel Historic Richmond","301 W Franklin St","Richmond","VA","23220-4903","Wine Retailer",
"28065","Radisson Hotel Norfolk","700 Monticello Ave","Norfolk","VA","23510-2517","Wine Retailer",
"76670","Radisson Hotel Norfolk","700 Monticello Avenue","Norfolk","VA","23510","Wine Retailer",
"60277","Radisson Hotel Reagan National Airport","2020 Jefferson Davis Hwy","Arlington","VA","22202","Wine Retailer",
"47729","Radisson Hotel Virginia Beach","1900 Pavilion Dr","Virginia Beach","VA","23451-5551","Wine Retailer",
"40211","Radisson Mark Plaza Hotel","5000 Seminary Rd","Alexandria","VA","22311-1946","Wine Retailer",
"11115","Radius","1713 East Main St","Richmond","VA","23223-6959","Wine Retailer",
"56911","Radsue Texas Bar B Q","110 E Main St","Salem","VA","24153-3805","Wine Retailer",
"6098","Rae's Place","120- A Lee Hwy  P O Box 184","Sperryville","VA","22740-0184","Wine Retailer",
"46142","Raes","20 Main St","Sperryville","VA","22740","Wine Retailer",
"34013","Raes Place at Sunnyside Farms","12018 Lee Hwy","Sperryville","VA","22740","Wine Retailer",
"73504","Rafagino","9570 Old Keene Mill Rd","Burke","VA","22015-4208","Wine Retailer",
"81381","Rafiellas LLC","200 Albemarle Square Shopping Ctr","Charlottesville","VA","22901","Wine Retailer",
"75002","Rafters Bar & Grill","205 N Virginia Street","Farmville","VA","23901","Wine Retailer",
"32651","Rafters Sports Bar & Grill","14859 Warwick Blvd","Newport News","VA","23608","Wine Retailer",
"8353","Ragazzi's","3843 Electric Rd","Roanoke","VA","24018","Wine Retailer",
"73975","Ragazzis","900 Shoppers World Ct","Charlottesville","VA","22901","Wine Retailer",
"72490","Ragazzis","2731 Wards Rd","Lynchburg","VA","24502--","Wine Retailer",
"70204","Ragazzis","8504 Centreville Rd","Manassas Park","VA","20111-2357","Wine Retailer",
"58181","Ragazzis","8504 Centreville Rd","Manassas Park","VA","20111-2357","Wine Retailer",
"59817","Ragazzis","3843 Electric Rd","Roanoke","VA","24018","Wine Retailer",
"40663","Ragazzis","3843 Electric Rd","Roanoke","VA","24018","Wine Retailer",
"70201","Ragazzis","3843 Electric Rd","Roanoke","VA","24018","Wine Retailer",
"60284","Ragazzis","424 S Witchduck Rd","Virginia Beach","VA","23462-3617","Wine Retailer",
"70313","Ragazzis","424 S Witchduck Rd","Virginia Beach","VA","23462-3617","Wine Retailer",
"8054","Ragazzis Restaurant","900 Shoppers World Ct","Charlottesville","VA","22901","Wine Retailer",
"7939","Ragazzis Restaurant","424 S Witchduck Rd","Virginia Beach","VA","23462-3617","Wine Retailer",
"15035","Ragazzis of Norfolk","345 Granby St","Norfolk","VA","23510","Wine Retailer",
"45598","Ragged Point Harbor","Hwy 728","Coles Point","VA","22442","Wine Retailer",
"5871","Ragin Cajun Restaurant & Raw Bar","206 23rd St","Virginia Beach","VA","23452","Wine Retailer",
"70683","Ragin Cajun Restaurant & Raw Bar","3108 Atlantic Ave","Virginia Beach","VA","23451","Wine Retailer",
"15975","Ragtime","1345 N Courthouse Rd","Arlington","VA","22201-2507","Wine Retailer",
"19688","Rai Inc","12322 Maple St","Glade Spring","VA","24340-5110","Wine Retailer",
"49920","Rail Bird Cafe","7753 Sudley Rd","Manassas","VA","20109-2813","Wine Retailer",
"4672","Rail Stop Restaurant","6476  6478 Main St","The Plains","VA","20198-0288","Wine Retailer",
"53668","Railroad Buffet & Grill","982 Main St","Dillwyn","VA","23936","Wine Retailer",
"7996","Railroad Crossing Cafe","1812 Main St","Victoria","VA","23974","Wine Retailer",
"27553","Railroad Crossing Cafe","1812 Main St","Victoria","VA","23974","Wine Retailer",
"11504","Railroad Crossing Cafe","1812 Main St","Victoria","VA","23974","Wine Retailer",
"43549","Rain Lounge & Ballroom","10418 Main St","Fairfax","VA","22030-3301","Wine Retailer",
"67200","Rain Restaurant & Bar","283 E Main St","Abingdon","VA","24210","Wine Retailer",
"55678","Rain Supper Club","49 Walnut Blvd","Petersburg","VA","23805-2109","Wine Retailer",
"13001","Rainbo Drive In","467 Front St W","Coeburn","VA","24230","Wine Retailer",
"36023","Rainbow Acres Campground","Int Hwys 14 & 631  R F D 2  Box 16","King & Queen Court House","VA","23085","Wine Retailer",
"75175","Rainbow Acres Camping Resort & Rv Sa","514 James Rd","King And Queen Court House","VA","23085-2030","Wine Retailer",
"61401","Rainbow Buffet Inc","11424 W Broad St","Glen Allen","VA","23060","Wine Retailer",
"76587","Rainbow Cactus Company","3472 Holland Rd Ste 3476","Virginia Beach","VA","23452-4873","Wine Retailer",
"72766","Rainbow Cafe","262h Cedar Ln Se","Vienna","VA","22180-6613","Wine Retailer",
"70062","Rainbow Market","6811 Walmsley Blvd","Richmond","VA","23224-4335","Wine Retailer",
"8533","Rainbow Market","6811 Walmsley Blvd","Richmond","VA","23224-4335","Wine Retailer",
