License ID,Trade Name,Address,City,State,Zip Code,Report Type
X13515,Guardian Winery,963 Redwood Drive,Danville,CA,94506,Unlicensed Supplier
X11882,Guglielmo Vineyards,1480 East Main Avenue,Morgan Hill,CA,95037,Unlicensed Supplier
X00353,Guilliams Vineyards,Spring Mountain Road,St Helena,CA,94574,Unlicensed Supplier
X03579,Guy Buffet Cellars,P O Box 5387,Napa,CA,94581,Unlicensed Supplier
X01805,H Coturri & Sons Ltd,P O Box 396,Glen Ellen,CA,95442,Unlicensed Supplier
X16741,HAMILTON WINE COLLECTIVE LLC,7830-40 ST HELENA HWY,OAKVILLE,CA,94562,Unlicensed Supplier
B00880,HAPPY DAD LLC,4162 Farmdale Ave,Los Angeles,CA,91604,Unlicensed Supplier
X12222,HDD LLC,5610 Dry Creek Road,Healdsburg,CA,95448,Unlicensed Supplier
X16913,HERITAGE AUCTIONS FINE & RARE WINE,13152 RAYMER ST SUITE E,NORTH HOLLYWOOD,CA,91605,Unlicensed Supplier
X15950,HQ Winery,2100 Hoffman Lane,Napa,CA,94558,Unlicensed Supplier
X17388,HUNEEUS WINES LLC,1040 MAIN ST,NAPA,CA,94559,Unlicensed Supplier
X02024,Hacienda Winery,P O Box 416,Sonoma,CA,95476,Unlicensed Supplier
B00033,Hacker Pschorr USA,8100 S Akron Street Suite 313,Englewood,CA,80112,Unlicensed Supplier
X01271,Hahn Estate,1500 3rd ST,Napa,CA,94559,Unlicensed Supplier
X11647,Hahn Family Wines,700 California Blvd,Napa,CA,94559-2225,Unlicensed Supplier
X16971,Halcon Estate,113 W. North Street,Healdsburg,CA,95448,Unlicensed Supplier
X13319,Halcon Vineyards,1059 Madison Street,Santa Clara,CA,95050,Unlicensed Supplier
X16065,Halcon Vineyards,1167D La Rochelle Terrace,Sunnyvale,CA,94089,Unlicensed Supplier
X14312,Hale Mary,7686 Bell Road,Windsor,CA,95492,Unlicensed Supplier
X12757,Hall Wines LLC,PO Box 777,Pinole,CA,94564,Unlicensed Supplier
X11587,Halleck Vineyard,8088 Washington Avenue,Sebastopol,CA,95472-3112,Unlicensed Supplier
X00507,Hambrecht Wine Group,4035 West Side Road,Healdsburg,CA,95448,Unlicensed Supplier
X13224,Hamel Family Wines,1501 Sonoma Highway,Sonoma,CA,95476,Unlicensed Supplier
X01387,Handley Cellars,P O Box 66,Philo,CA,95466,Unlicensed Supplier
X01736,Hanna Winery,414 Chinn Street,Santa Rosa,CA,95404,Unlicensed Supplier
X12446,Hannah Nicole Vineyards,6700 Balfour Road,Brentwood,CA,94513,Unlicensed Supplier
X11095,Hans Fahden Vineyards,4855 Petrifield Road,Calistoga,CA,94515,Unlicensed Supplier
X00187,Hanzell Vineyards,18596 Lomita Avenue,Sonoma,CA,95476,Unlicensed Supplier
X14731,Happy Hour,P O Box 4061,Palos Verdes Pennsula,CA,90274,Unlicensed Supplier
X01777,Harbor Winery,610 Harbor Boulevard,West Sacremento,CA,95691,Unlicensed Supplier
X01811,Harlan Estate,900 Meadow Lane,St Helena,CA,95574,Unlicensed Supplier
X16053,Harney Lane Winery,9010 E Harney Lane,Lodi,CA,95240,Unlicensed Supplier
X14493,Harrington Wines,1559 Custer Ave,San Francisco,CA,94124,Unlicensed Supplier
X14764,Harris Estate Vineyards,175 Tower Rd,American Canyon,CA,94503,Unlicensed Supplier
X16221,Harrow Cellars,150 Wagner Road,Sonoma,CA,95476,Unlicensed Supplier
X02138,Hartford Associates,P O Box 97,San Geronimo,CA,94963,Unlicensed Supplier
X03679,Harts Desire Wines,2062 Pinercrest Drive,Santa Rosa,CA,95403,Unlicensed Supplier
X02435,Hartwell Vineyards,5795 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X11236,Hathaway Trading Company,P O Box 721,Whittier,CA,90608,Unlicensed Supplier
X16134,Hatton Daniels,30C Mill Street,Healdsburg,CA,95448,Unlicensed Supplier
X00939,Havens Wine Cellars,1441 Calistoga Avenue,Napa,CA,94559,Unlicensed Supplier
X14359,Hawkes LLC,14255 Chalk Hill Road,Healdsburg,CA,95448,Unlicensed Supplier
X11253,Hawley Winery,6387 West Dry Creek Road,Healdsburg,CA,95448,Unlicensed Supplier
X02379,Headlands Estates,1100 Larkspur Land Circle,Larkspur,CA,94939,Unlicensed Supplier
X16157,Hearst Ranch Winery,7310 North River Road,Paso Robles,CA,93446,Unlicensed Supplier
X03599,Heathcote Cellars,336 Broadway Suite 14,Chico,CA,95926,Unlicensed Supplier
X11969,Heck Estates,P O Box 39000 Dept #05971,San Francisco,CA,94139,Unlicensed Supplier
X02851,Heck Estates Valley Of Moon,Kenwood Lake Sonoma,Kenwood,CA,95452,Unlicensed Supplier
X13076,Heintz Vineyards,P O Box B238,Occidental,CA,95465,Unlicensed Supplier
X00041,Heitz Wine Cellars,500 Taplin Road,St Helena,CA,94574,Unlicensed Supplier
X03258,Heller Estate Inc,69 West Carmel Valley Road,Carmel Valley,CA,93924,Unlicensed Supplier
X13834,Helwig Winery,11555 Shenandoah Rd`,Plymouth,CA,95669,Unlicensed Supplier
X03471,Hemingway & Hale,P O Box 15058,Irvine,CA,92623,Unlicensed Supplier
X11615,Hemisphere Wine Company,501 Parducci Road,Ukiah,CA,95482,Unlicensed Supplier
X16141,Hendry Ranch Wines,3104 Redwood Rd,Napa,CA,94558,Unlicensed Supplier
X00912,Hendry Winery,3104 Redwood Road,Napa,CA,94558,Unlicensed Supplier
X02411,Henry Hill & Company,P O Box 3989,Napa,CA,94558,Unlicensed Supplier
X12549,Henry Wine Group Of CA,4301 Industrial Way,Benicia,CA,94510,Unlicensed Supplier
X12134,Herman Story Wines,P O Box 15928,San Luis Obispo,CA,93406,Unlicensed Supplier
X00390,Heron Wines,2269 Chestnut St #861,San Francisco,CA,94123,Unlicensed Supplier
X15804,Hertelendy Vineyards,110 Camino Oruga,Napa,CA,94558,Unlicensed Supplier
X01106,Hess Collection,4411 Redwood road,Napa,CA,94558,Unlicensed Supplier
X16524,Hess Persson Estates,4411 Redwood Rd,Napa,CA,94558,Unlicensed Supplier
X11084,Hidden Ridge Vineyard,110 Camino Oruga,Napa,CA,94558,Unlicensed Supplier
X16947,High Camp Wines,3439 Ranchita Canyon Rd,San Miguel,CA,93451,Unlicensed Supplier
X11101,Highlands Winery,P O Box 3659,Napa,CA,94558,Unlicensed Supplier
X03463,Highrocks Winery,1809 Foothill Bl,Calistoga,CA,94515,Unlicensed Supplier
X12564,Highway 12 Winery,21481 8th St East Suite 3,Sonoma,CA,95476,Unlicensed Supplier
B00019,Hill & Thomas Wines,501 Parducci Road,Ukiah,CA,95482-3015,Unlicensed Supplier
X13770,Hill Family Estate,P O Box 3900,Yountville,CA,94599,Unlicensed Supplier
X16680,Hindsight Vineyards,2383 Mora ave,Calistoga,CA,94515,Unlicensed Supplier
X12609,Hirsch Winery & Vineyards,45075 Bohan Dillon Road,Cazadero,CA,95421,Unlicensed Supplier
X13719,Hitching Post,P O Box 365,Buellton,CA,93427,Unlicensed Supplier
X13775,Hobo Wine Company,2129 Grahn Dr,Santa Rosa,CA,95404,Unlicensed Supplier
X03280,Hollywood & Vine Cellars,P O Box 63,Rutherford,CA,94573,Unlicensed Supplier
X01478,Honey Run Winery,2309 Park Avenue,Chico,CA,95928,Unlicensed Supplier
X01415,Honig Cellars,2110 Scott Street,San Francisco,CA,94115,Unlicensed Supplier
X02774,Honig Vineyard & Winery,P O Box 406,Rutherford,CA,94573,Unlicensed Supplier
X14258,Hook & Ladder Winery,2134 Olivet Road,Santa Rosa,CA,95401,Unlicensed Supplier
X14944,Hook or Crook Cellars,5573 W Woodbridge Road,Lodi,CA,95242,Unlicensed Supplier
X10680,Hoopes Winery & Vineyard,P O Box 3180,Yountville,CA,94599,Unlicensed Supplier
X00314,Hop Kiln Winery,6050 Westide Road,Healdsburg,CA,95448,Unlicensed Supplier
X10831,Hope & Grace Wines,5584 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X12359,Hope Wine,17945 Sky Park Circle Ste E,Irvine,CA,92629,Unlicensed Supplier
X14188,Horse & Plow,1160 Hopper Ave,Santa Rosa,CA,95403,Unlicensed Supplier
B00672,Horus Aged Ales,4040 Calle Plantino Suite 120,Oceanside,CA,92056,Unlicensed Supplier
X10725,Hourglass Wine Co Inc,1104 Adams Street Suite 103,St Helena,CA,94574,Unlicensed Supplier
X13019,House Band Wines LLC,PO Box 2808,Santa Rosa,CA,95405,Unlicensed Supplier
X16059,Hudson Ranch,5396 Carneros Hwy,Napa,CA,94559,Unlicensed Supplier
X14515,Hudson Wine Brokers,20580 Eighth St. East,Sonoma,CA,95476,Unlicensed Supplier
X16102,Hudson Wines,5398 Carneros Hwy,Napa,CA,94559,Unlicensed Supplier
X10919,Hug Cellars,2323 Tinley Court Suite 120 D,Paso Robles,CA,93446,Unlicensed Supplier
B00785,Humble Sea Brewing Company,820 Swift St.,Santa Cruz,CA,95060,Unlicensed Supplier
B00161,Humboldt Brewing Company,P O Box 43,Arcata,CA,95518,Unlicensed Supplier
X10828,Hundred Acre Wine Distribution LLC,P O Box 1842,Windsor,CA,95492,Unlicensed Supplier
X10476,Huneeus Vintners LLC,P O Box 505,Rutherford,CA,94573,Unlicensed Supplier
X12702,Hunnicutt Vineyard,1860 Howell Mt Road,St Helena,CA,94574,Unlicensed Supplier
X11351,Hunter III Wines,P O Box 203,Saint Helena,CA,94574,Unlicensed Supplier
X02436,Hunter Wines Cellars,24401 Chianti Road,Geyersville,CA,95441,Unlicensed Supplier
X01567,Huntington Cellars,2630 Wimbledon Street,Napa,CA,94558,Unlicensed Supplier
X00989,Husch Vineyards,P O Box 189,Talmage,CA,95481,Unlicensed Supplier
X03563,Husic Vineyards LLC,414 Chinn Street,Santa Rosa,CA,95404,Unlicensed Supplier
X12961,Huwler Vineyards,447 Aviation Blvd,Santa Rosa,CA,95403,Unlicensed Supplier
X03088,IC La Bas,P O Box 113,Los Olivos,CA,93441,Unlicensed Supplier
X16342,INTERVINE INC,851 NAPA VALLEY CORPORATE WAY,NAPA,CA,94558,Unlicensed Supplier
X13725,Ian Brand Wines,P O Box 22178,Carmel,CA,93922,Unlicensed Supplier
X13003,Icaria Creek Winery,27750 Asti Road,Cloverdale,CA,95425,Unlicensed Supplier
X10496,Icon Estates,P O Box 407,Rutherford,CA,94573,Unlicensed Supplier
X01243,Ideal North America Inc,2227 Poplar Street,Oakland,CA,94607,Unlicensed Supplier
X14494,Idlewild Wines Inc,P O Box 431,Healdsburg,CA,95448,Unlicensed Supplier
X00119,Ilsley Vineyards,P O Box 3704,Yountville,CA,94599,Unlicensed Supplier
X03437,Impact Distribution,2800 Leavenworth Street #70,San Francisco,CA,94133,Unlicensed Supplier
X14164,Importers Direct Wholesale,1944 Gardona Ave,Glendale,CA,91204,Unlicensed Supplier
X16336,Inception Wines LLC,PO Box 11346,Carson,CA,90749,Unlicensed Supplier
X17022,Inconnu Wine,2511 Napa Valley Corp Dr. Ste 115,Napa,CA,94558,Unlicensed Supplier
X13279,Infinium Spirits,15 Enterprise,Aliso Viejo,CA,92656,Unlicensed Supplier
X16235,International Cellars,918 Enterprise Way Unit G,Napa,CA,94558,Unlicensed Supplier
X12141,International Vines,3326 Ridge Road #G,Lafayette,CA,94549,Unlicensed Supplier
X13891,Interrobang Wine Merchants,19150 Sonoma Hwy,Sonoma,CA,95476,Unlicensed Supplier
B00499,Iron Fist Brewing Co,1305 Hot Springs Way #101,Vista,CA,92081,Unlicensed Supplier
X01641,Ironstone Vineyards,5490 Bear Creek Road,Lodi,CA,95240,Unlicensed Supplier
X16391,J Brix,298 Enterprise St,Escondido,CA,92029,Unlicensed Supplier
X15620,J Dusi Inc,PO Box 115,Templeton,CA,93465,Unlicensed Supplier
X02249,J Lohr Winery,1000 Lenzen Avenue,San Jose,CA,95126,Unlicensed Supplier
X03570,J R Wagner Family Vineyards,6236 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X15089,J Reiss Wines,410-B JOHNSON ST,Sausalito,CA,94965,Unlicensed Supplier
X02299,J Vineyards and Winery,11447 Old Redwood Hwy,Healdsburg,CA,95448,Unlicensed Supplier
X13551,J Willett Companies,P O Box 30873,Santa Barbara,CA,93130,Unlicensed Supplier
X17048,J.G. JELKS WINES LLC,930 MCLAUGHLIN AVE,SAN JOSE,CA,95122,Unlicensed Supplier
X12302,J3 Wine Partners,5584 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X03676,JB Cellars,233 Lincoln Street,Healdsburg,CA,95448,Unlicensed Supplier
X11479,JC Cellars,1250 N McDowell Blvd,Petaluma,CA,94954,Unlicensed Supplier
X14443,JCK Wine Company,576 Gateway Dr,Napa,CA,94558,Unlicensed Supplier
X15994,JFC International Inc,7101 East Slauson Avenue,Los Angeles,CA,90087,Unlicensed Supplier
B00833,JIANT,"722 Pier Ave., Unit 4",Santa Monica,CA,90405,Unlicensed Supplier
X12391,JK Cellars,214 Grant Avenue Suite 325,San Francisco,CA,94108,Unlicensed Supplier
X11737,JK Estates Winery,8221 Stoney Creek Road,Fairplay,CA,95684,Unlicensed Supplier
X16887,JOLIE LAIDE WINES,21684 EIGHTH STREET EAST,SONOMA,CA,95476,Unlicensed Supplier
X10704,JRE Wines,530 N Regatta Drive,Vallejo,CA,94591,Unlicensed Supplier
X14618,JRV LLC,1 Kirkland Ranch Road,American Canyon,CA,94503,Unlicensed Supplier
X17033,JUNESHINE INC,10051 OLD GROVE RD,SAN DIEGO,CA,92131,Unlicensed Supplier
X11420,Jacaman Estate Wines,9701 Wilshire Blvd Tenth Floor,Beverly Hills,CA,90212,Unlicensed Supplier
X11033,Jack Creek Cellars,5265 Jack Creek Road,Templeton,CA,93465,Unlicensed Supplier
X13349,Jackhammer Wine Co,Po Box 1438,Topanga,CA,90290,Unlicensed Supplier
X00209,Jackson Family Farms,8741 Brooks Road South,Windsor,CA,95492,Unlicensed Supplier
X16903,Jackson Street Wine Warehouse,849 Jackson St. #3,Napa,CA,94559,Unlicensed Supplier
X11176,Jacuzzi Family Vineyards,P O Box 49235,San Jose,CA,95161-9235,Unlicensed Supplier
X13443,Jada Vineyard & Winery,5620 Vineyard Drive,Paso Robles,CA,93446,Unlicensed Supplier
X13795,Jaffe Estate,401 St Helena Hwy South,St Helena,CA,94574,Unlicensed Supplier
X02627,Jaffurs Wine Cellars,2319 Foothill Lane,Santa Barbara,CA,93105,Unlicensed Supplier
X14504,Jam Cellars,4202 Stage Gulch Road,Sonoma,CA,94564,Unlicensed Supplier
X10602,James Judd & Son Vineyards,4774 Mill road,Paso Robles,CA,93446,Unlicensed Supplier
X11461,Jamey Whetstone Wine Cellars,9380 Sonoma Hwy,Kenwood,CA,95452,Unlicensed Supplier
X14629,Jamieson Ranch Vineyards,1 Kirkland Ranch Rd  Ste 800,American Canyon,CA,94503,Unlicensed Supplier
X11114,Jana Winery,830 Fulton Lane,St Helena,CA,94574,Unlicensed Supplier
X16362,Janima Wines,1480 E Main Ave,Morgan Hill,CA,95037,Unlicensed Supplier
X03678,Jankris Winery,1266 N Bethel Road,Templeton,CA,93465,Unlicensed Supplier
X02465,Japan Prestige Sake International Inc,446 E 2nd Street,Los Angeles,CA,90012,Unlicensed Supplier
X11628,Jaqk Cellars,105 Zinfandel Lane,Saint Helena,CA,94574,Unlicensed Supplier
X02057,Jarvis,2970 Monticello Road,Napa,CA,94558,Unlicensed Supplier
X15129,Jason Stephens Winery,6500 Brem Lane,Gilroy,CA,95020,Unlicensed Supplier
X11185,Jax Vineyards,334 Brannan Street,San Francisco,CA,94107,Unlicensed Supplier
X01202,Jean Claude Boisset Wines USA,650 5th Street  Suite 402,San Francisco,CA,94107,Unlicensed Supplier
X16452,Jeff Cohn Cellars,1200 American Way,Windsor,CA,95492,Unlicensed Supplier
X12703,Jeff Gordon Cellars,10130 Commerical Avenue,Penn Valley,CA,95946,Unlicensed Supplier
X03089,Jeff Runquist Wines,587 Helen Drive,Ripon,CA,95366,Unlicensed Supplier
X12975,Jeff Wellburn Selections,7052 Sophia Avenue,Van Nuys,CA,91406,Unlicensed Supplier
X12119,Jemrose Vineyards,6628 Bennett Valley Road,Santa Rosa,CA,95404,Unlicensed Supplier
X11206,Jepson Vineyards,10400 South Highway 101,Ukiah,CA,95482-9613,Unlicensed Supplier
X10875,Jeriko Vineyards,12141 Hewlitt & Sturtevant Rd,Hopland,CA,95449,Unlicensed Supplier
X11415,Jessie's Grove Winery,1973 W Turner Road,Lodi,CA,95242,Unlicensed Supplier
X13002,Jettlynn Winery,355 N Lantana St #582,Camarillo,CA,93010,Unlicensed Supplier
X03199,Jewel Winery,P O Box 889,Woodbridge,CA,95258,Unlicensed Supplier
X11691,Jim Neal Wines,7830 7840 St Helena Highway,Oakville,CA,94562,Unlicensed Supplier
X03393,Joel Gott Wines,P O Box 539,St Helena,CA,94574,Unlicensed Supplier
X12586,John Anthony Vineyards,Zephyr Express,Napa,CA,94559,Unlicensed Supplier
X15854,John Curtis and Sons,837 Fifth Street #2,Santa Rosa,CA,95404,Unlicensed Supplier
X11926,John Eppler Wines,530 North Regatta Drive,Vallejo,CA,94591,Unlicensed Supplier
X11173,John Hawley Wines,6387 West Dry Creek Road,Healdsburg,CA,95448,Unlicensed Supplier
X03619,John Robert Eppler Wines,530 N Regatta Drive,Vallejo,CA,94591,Unlicensed Supplier
X12509,John and Michelle Cellars,1166 Commerce Blvd Suite D,American Canyon,CA,94503,Unlicensed Supplier
X00715,Johnson Turnbull,8210 St Helena Highway,Oakville,CA,94562,Unlicensed Supplier
X15021,Jon E Vino,1620 S Whitehall Ln,Saint Helena,CA,94574,Unlicensed Supplier
X02300,Jordan Vineyard & Winery,1474 Alexander Valley Rd,Healdsburg,CA,95448,Unlicensed Supplier
X11227,Joseph Family Vineyards,0300 Highway 128,Healdsburg,CA,95448,Unlicensed Supplier
X14297,Joseph Jewell Wines,P O Box 526,Forestville,CA,95436,Unlicensed Supplier
X00730,Joseph Swan Vineyards,1417 Laguana Road,Santa Rosa,CA,95404,Unlicensed Supplier
X01217,Joullian Vineyards Ltd,20300 Cachagua Road,Carmel Valley,CA,93924,Unlicensed Supplier
X12439,Julian Hard Cider,4468 Hwy 78,Julian,CA,92036,Unlicensed Supplier
X16690,Jumbo Time Wines,"21660 8th Street E, Bldg A",Sonoma,CA,95476,Unlicensed Supplier
X11298,Jus Soli Winery,292 Maple Avenue,Kenwood,CA,95452,Unlicensed Supplier
X10687,Juslyn Vineyards,257 Walnut Street Suite A,Napa,CA,94559,Unlicensed Supplier
X12731,KC Jones Wine Co,P O Box 1656,Santa Rosa,CA,95402,Unlicensed Supplier
X16788,KELSEY PHELPS WINES LLC,499 MOORE LN,HEALDSBURG,CA,95448,Unlicensed Supplier
X14203,KENDALL JACKSON WINE ESTATES,1150 KITTYHAWK BLVD,SANTA ROSA,CA,94503,Unlicensed Supplier
X14045,KENNETH SCOTT LIKITPRAKONG,2129 GRAHN DRIVE,SANTA ROSA,CA,95404,Unlicensed Supplier
X14271,KLJ CELLARS,1015 MURRAY DR,SANTA MARIA,CA,93454,Unlicensed Supplier
X14255,KLJ Cellars,1015 Murray Dr,Santa Maria,CA,93454,Unlicensed Supplier
X14479,Kadiem Cellars,120 Shadewell Drive,Danville,CA,94506,Unlicensed Supplier
X00253,Kalin Cellars,61 Galli Drive,Novato,CA,94947,Unlicensed Supplier
X03163,Kalyra Winery,343 N Refugio Road,Santa Ynez,CA,93460,Unlicensed Supplier
X02951,Kamen Estate Wines,P O Box 1404,Sonoma,CA,95476,Unlicensed Supplier
X12511,Kapcsandy Family Winery,P O Box 3717,Yountville,CA,94599,Unlicensed Supplier
X02759,Karl Lawrence Cellars,8338 St Helena Highway,Rutherford,CA,94573,Unlicensed Supplier
X00588,Karley Wines,P O Box 729,Plymouth,CA,95689,Unlicensed Supplier
X16768,Karolus Wine Imports,PO Box 12,oakville,CA,94562,Unlicensed Supplier
X03617,Kathryn Hall Vineyards,401 St Helena Hwy South,St Helena,CA,94574,Unlicensed Supplier
X02381,Kathryn Kennedy Winery,13180 Pierce Road,Saratoga,CA,95070,Unlicensed Supplier
X13223,Keefer Ranch Wines,7686 Bell Road,Windsor,CA,95492,Unlicensed Supplier
X02532,Kelham & MacLean Winery,360 Zinfandel Lane,St Helena,CA,94578,Unlicensed Supplier
X03515,Keller Estate,5875 Lakeville Highway,Petaluma,CA,94954,Unlicensed Supplier
X03502,Keller Estate,5875 Lakeville Highway,Petaluma,CA,94954,Unlicensed Supplier
X02802,Kent Rasmussen Winery,1001 Silverado Trail,St Helena,CA,94574,Unlicensed Supplier
X10837,Kenward Family Wines,1241 Adams Street #1045,Saint Helena,CA,94574,Unlicensed Supplier
X00421,Kenwood Vineyards,9592 Sonoma Highway,Kenwood,CA,95452,Unlicensed Supplier
X13065,Kenzo Estate Inc,3200 Monticello Road,Napa,CA,94558,Unlicensed Supplier
X12201,Keplinger Wines,P O Box 10993,Napa,CA,94581,Unlicensed Supplier
X00455,Kermit Lynch Wine Merchant,1605 San Pablo Avenue,Berkeley,CA,94702,Unlicensed Supplier
X14653,Kesner Wines,P O Box 87,Healdsburg,CA,95448,Unlicensed Supplier
X12412,Ketcham Estate LLC,448 Ignacio Blvd Suite 177,Novato,CA,94947,Unlicensed Supplier
X11978,Kimberton Wines,860 Kaiser Road Suite 1,Napa,CA,94558,Unlicensed Supplier
X02796,Kingston Family Vineyards,520 La Mesa Drive,Portola Valley,CA,94028,Unlicensed Supplier
X14196,Kinsella Estates,7686 Bell Rd,Windsor,CA,95492,Unlicensed Supplier
X03486,Kirkland Knightsbridge LLC,P O Box 6769,Napa,CA,94581,Unlicensed Supplier
X02557,Kirkland Ranch Winery,1 Kirkland Ranch Road,Napa,CA,94558,Unlicensed Supplier
X02760,Kismet Wine Inc,554 Michael Drive,Sonoma,CA,95476,Unlicensed Supplier
X00456,Kistler Vineyards,4707 Vine Hill Road,Sebastopol,CA,95472-2236,Unlicensed Supplier
X03480,Kitfox Vineyards,12470 Locke Road Bldg 100,Lockeford,CA,95237,Unlicensed Supplier
X11547,Kiwi Distributing Inc,8457 A South Eastern Avenue,Bell Gardens,CA,90201,Unlicensed Supplier
X03555,Klassen Wines,66 Scott Street Suite B,Murphys,CA,95247,Unlicensed Supplier
B00560,Knee Deep Brewing,13395 New Airport Road,Auburn,CA,95602,Unlicensed Supplier
X14034,Knez Winery,7686 Bell Rd,Windsor,CA,95492,Unlicensed Supplier
X12199,Knights Bridge Winery,1373 Lincoln Ave,Calistoga,CA,94515,Unlicensed Supplier
X15066,Knuttel Family Wines,20580 Eighth St East,Sonoma,CA,95476,Unlicensed Supplier
X12154,Kobalt Wines,PO Box 4346,Napa,CA,94558,Unlicensed Supplier
X01108,Kohnan Inc,One Executive Way,Napa,CA,94558,Unlicensed Supplier
X12909,Kongsgaard Vineyard,4375 Atlas Peak Raod,Napa,CA,94558,Unlicensed Supplier
X01250,Konrad Estate,3620 Road B,Redwood Valley,CA,95470,Unlicensed Supplier
X11068,Kosta Browne,6905 Southpoint Avenue,Sebastopol,CA,95472,Unlicensed Supplier
X13057,Kristine Ashe Vineyards,1222 Money Way,St Helena,CA,94574,Unlicensed Supplier
X15116,Krupp Brothers,1094 HARDMAN AVE,Napa,CA,94558,Unlicensed Supplier
X10824,Krupp Winery,5055 Solano Avenue Suite N,Napa,CA,94558,Unlicensed Supplier
X12610,Krutz Family Cellars,1301 Cleveland Avenue,Santa Rosa,CA,95401,Unlicensed Supplier
X10654,Kuleto Villa LLC,2460 Sage Canyon Road,Saint Helena,CA,94574,Unlicensed Supplier
X01229,Kunde Enterprises,P O Box 639,Kenwood,CA,95452,Unlicensed Supplier
X03540,Kunin Wines,1390 Redsail circle,Westlake Village,CA,91361,Unlicensed Supplier
X14520,Kynsi Winery,2212 Corbett Canyon Rd,Arroyo Grande,CA,93420,Unlicensed Supplier
X02853,Kysela Imports Inc,701 Del Norte Blvd #155,Thousand Oaks,CA,93030,Unlicensed Supplier
X15850,L & F Brands,262 La Rambla,San Clemente,CA,92673,Unlicensed Supplier
X02504,L Uvaggio Di Giacomo,2820 St Helena Highway N,St Helena,CA,94574,Unlicensed Supplier
X11437,L Watson Inc,16393 Wimbledon Lane,Huntington Beach,CA,92649,Unlicensed Supplier
X10822,L'Angevin Wines,PO Box 2368,Yountville,CA,94599,Unlicensed Supplier
